ts,te,td,sa,da,sp,dp,pr,flg,fwd,stos,ipkt,ibyt,opkt,obyt,in,out,sas,das,smk,dmk,dtos,dir,nh,nhb,svln,dvln,ismc,odmc,idmc,osmc,mpls1,mpls2,mpls3,mpls4,mpls5,mpls6,mpls7,mpls8,mpls9,mpls10,cl,sl,al,ra,eng,exid,tr
2020-02-25 03:32:17,2020-02-25 03:32:17,0.000,23.226.231.226,217.15.20.194,58923,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:09,2020-02-25 03:32:18,8.990,141.8.142.75,217.15.20.194,44789,80,TCP,......S.,0,0,28,3039,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:35,2020-02-25 03:32:20,45.220,77.111.247.11,217.15.20.194,443,59259,TCP,...A..S.,0,0,22,9284,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:11,2020-02-25 03:32:22,11.090,92.118.38.58,217.15.20.194,53346,25,TCP,......S.,0,0,18,1031,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 02:32:23,2020-02-25 03:32:23,3599.940,173.194.222.108,217.15.20.194,993,57485,TCP,...AP...,0,0,715,139705,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:23,2020-02-25 03:32:24,60.590,54.71.171.40,217.15.20.194,443,49992,TCP,...A..S.,0,0,16,4454,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:30:50,2020-02-25 03:32:24,94.240,13.107.18.11,217.15.20.194,443,54858,TCP,...A..S.,0,0,98,112901,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:30:50,2020-02-25 03:32:24,94.120,204.79.197.254,217.15.20.194,443,54861,TCP,...A..S.,0,0,98,115115,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:05,2020-02-25 03:32:24,79.500,13.107.3.128,217.15.20.194,443,54907,TCP,...A..S.,0,0,53,43862,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:30:51,2020-02-25 03:32:24,93.710,13.107.6.163,217.15.20.194,443,54864,TCP,...A..S.,0,0,20,7611,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:03,2020-02-25 03:32:24,21.070,13.94.251.244,217.15.20.194,443,52785,TCP,...A..S.,0,0,14,7293,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:03,2020-02-25 03:32:24,20.940,68.232.34.200,217.15.20.194,443,64661,TCP,...A..S.,0,0,19,11109,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:17,2020-02-25 03:32:24,7.800,20.185.212.106,217.15.20.194,443,58450,TCP,...A..S.,0,0,11,7192,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:20,2020-02-25 03:32:24,4.020,52.114.132.23,217.15.20.194,443,58465,TCP,...A..S.,0,0,12,7028,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:16:59,2020-02-25 03:32:24,925.540,52.188.42.235,217.15.20.194,443,55996,TCP,...A..S.,0,0,47,13058,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:30:49,2020-02-25 03:32:24,94.910,40.100.162.2,217.15.20.194,443,54854,TCP,...A..S.,0,0,16,5777,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:22:48,2020-02-25 03:32:26,577.850,104.26.5.30,217.15.20.194,443,59451,TCP,...A..S.,0,0,145,142309,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:22,2020-02-25 03:32:27,5.050,141.8.183.203,217.15.20.194,49823,80,TCP,......S.,0,0,8,802,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:05,2020-02-25 03:32:28,22.320,77.74.181.20,217.15.20.194,443,62375,TCP,...A..S.,0,0,5,311,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:30,2020-02-25 03:32:30,0.000,23.226.231.226,217.15.20.194,46132,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:29,2020-02-25 03:32:31,62.310,13.107.3.128,217.15.20.194,443,50014,TCP,...A..S.,0,0,12,6892,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:37,2020-02-25 03:32:37,0.000,93.92.192.5,217.15.20.194,2022,17817,TCP,...A..S.,0,0,9,2528,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:23:02,2020-02-25 03:32:38,576.310,23.226.231.226,217.15.20.194,19633,80,TCP,....P.S.,0,0,3,120,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:02:25,2020-02-25 03:32:40,1815.550,217.69.139.90,217.15.20.194,143,59974,TCP,...A..S.,0,0,30,5865,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:36,2020-02-25 03:32:42,5.780,104.16.22.35,217.15.20.194,443,56563,TCP,...A..S.,0,0,211,13792,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:43,2020-02-25 03:32:43,0.000,23.226.231.226,217.15.20.194,33341,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:30,2020-02-25 03:32:48,18.010,52.188.42.235,217.15.20.194,443,56534,TCP,...A..S.,0,0,9,6472,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:30,2020-02-25 03:32:48,18.020,52.188.42.235,217.15.20.194,443,56530,TCP,...A..S.,0,0,9,6472,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:30,2020-02-25 03:32:48,18.020,52.188.42.235,217.15.20.194,443,56527,TCP,...A..S.,0,0,9,6472,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:50,2020-02-25 03:32:50,0.000,5.178.83.124,217.15.20.194,24997,25,TCP,CE....S.,0,2,4,184,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:50,2020-02-25 03:32:50,0.000,5.178.83.124,217.15.20.194,25006,25,TCP,CE....S.,0,2,5,271,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:50,2020-02-25 03:32:50,0.000,5.178.83.124,217.15.20.194,25232,25,TCP,CE....S.,0,2,5,271,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:42,2020-02-25 03:32:53,10.570,92.118.38.58,217.15.20.194,8554,25,TCP,......S.,0,0,18,1027,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:56,2020-02-25 03:32:56,0.000,23.226.231.226,217.15.20.194,20550,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:57,2020-02-25 03:32:57,0.000,192.168.0.4,217.15.20.194,26368,24480,TCP,C.U..R..,0,0,2,192,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:11:11,2020-02-25 03:32:59,1307.900,23.226.231.226,217.15.20.194,2765,80,TCP,....P.S.,0,0,4,160,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:23:15,2020-02-25 03:33:00,584.990,23.226.231.226,217.15.20.194,6842,80,TCP,....P.S.,0,0,3,120,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:53,2020-02-25 03:33:04,10.800,95.143.1.226,217.15.20.194,63894,443,TCP,CE....S.,0,2,29,3056,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:53,2020-02-25 03:33:04,10.800,95.143.1.226,217.15.20.194,63895,443,TCP,CE....S.,0,2,9,1030,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:32:20,2020-02-25 03:33:05,45.200,77.111.247.11,217.15.20.194,443,58463,TCP,...A..S.,0,0,22,9268,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:08,2020-02-25 03:33:08,0.000,23.226.231.226,217.15.20.194,7759,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:19,2020-02-25 03:33:10,110.660,23.61.196.31,217.15.20.194,443,54954,TCP,...A..S.,0,0,8,2003,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:19,2020-02-25 03:33:10,110.660,104.75.14.238,217.15.20.194,80,54955,TCP,...A..S.,0,0,6,1909,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:30:11,2020-02-25 03:33:11,180.440,13.232.72.66,217.15.20.194,443,50299,TCP,...A..S.,0,0,20,5244,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:12,2020-02-25 03:33:12,0.000,13.58.102.245,217.15.20.194,57376,443,TCP,......S.,0,0,10,1087,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:13,2020-02-25 03:33:13,0.000,13.58.102.245,217.15.20.194,59722,443,TCP,......S.,0,0,10,854,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:18,2020-02-25 03:33:18,0.000,35.224.99.156,217.15.20.194,80,55724,TCP,...A..S.,0,0,6,476,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:18,2020-02-25 03:33:18,0.000,77.74.181.16,217.15.20.194,443,49768,TCP,...A..S.,0,0,4,184,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:14,2020-02-25 03:33:19,5.680,176.121.209.144,217.15.20.194,50275,80,TCP,......S.,0,0,5,224,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:23:28,2020-02-25 03:33:21,593.350,23.226.231.226,217.15.20.194,59586,80,TCP,....P.S.,0,0,3,120,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:33:21,2020-02-25 03:33:21,0.000,23.226.231.226,217.15.20.194,60503,80,TCP,....P.S.,0,0,2,80,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
2020-02-25 03:31:17,2020-02-25 03:33:24,126.800,13.94.251.244,217.15.20.194,443,57710,TCP,...A..S.,0,0,15,7357,0,0,4,1,0,0,0,0,0,0,0.0.0.0,0.0.0.0,0,0,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,00:00:00:00:00:00,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,0-0-0,    0.000,    0.000,    0.000,0.0.0.0,0/0,1,1969-12-31 19:00:00.000
